date,entity,crimes2
2015-05-21,P-109,0.0
2015-05-21,P-007,0.0
2015-05-21,P-023,0.0
2015-05-21,P-103,0.0
2015-05-21,P-019,0.0
2015-05-21,P-041,0.0
2015-05-21,P-113,0.0
2015-05-21,P-047,0.0
2015-05-21,P-049,0.0
2015-05-21,P-062,0.0
2015-05-21,P-045,0.0
2015-05-21,P-067,0.0
2015-05-21,P-104,1.0
2015-05-21,P-083,0.0
2015-05-21,P-094,0.0
2015-05-21,P-121,0.0
2015-05-21,P-005,0.0
2015-05-21,P-025,0.0
2015-05-21,P-046,0.0
2015-05-21,P-110,0.0
2015-05-21,P-061,0.0
2015-05-21,P-081,0.0
2015-05-21,P-105,0.0
2015-05-21,P-115,0.0
2015-05-21,P-107,1.0
2015-05-21,P-013,0.0
2015-05-21,P-020,0.0
2015-05-21,P-050,0.0
2015-05-21,P-079,0.0
2015-05-21,P-001,0.0
2015-05-21,P-006,0.0
2015-05-21,P-014,0.0
2015-05-21,P-072,0.0
2015-05-21,P-073,0.0
2015-05-21,P-048,0.0
2015-05-21,P-114,0.0
2015-05-21,P-122,0.0
2015-05-21,P-052,0.0
2015-05-21,P-078,0.0
2015-05-21,P-077,0.0
2015-05-21,P-026,0.0
2015-05-21,P-108,0.0
2015-05-21,P-070,0.0
2015-05-21,P-069,0.0
2015-05-21,P-120,0.0
2015-05-21,P-063,0.0
2015-05-21,P-071,1.1428571428571428
2015-05-21,P-084,0.0
2015-05-21,P-009,0.0
2015-05-21,P-068,1.0
2015-05-21,P-076,0.0
2015-05-21,P-066,0.0
2015-05-21,P-017,0.0
2015-05-21,P-042,0.0
2015-05-21,P-088,0.0
2015-05-21,P-032,0.0
2015-05-21,P-060,0.0
2015-05-21,P-102,0.0
2015-05-21,P-028,0.0
2015-05-21,P-090,0.0
2015-05-21,P-112,1.0
2015-05-21,P-010,0.0
2015-05-21,P-106,0.0
2015-05-21,P-024,0.0
2015-05-21,P-101,1.1428571428571428
2015-05-21,P-030,0.0
2015-05-21,P-033,0.0
2015-05-21,P-034,0.0
2015-05-21,P-111,0.0
2015-05-21,P-100,0.0
2015-05-21,P-123,0.0
2015-05-21,P-022,0.0
2015-05-22,P-018,1.0
2015-05-22,P-044,0.0
2015-05-22,P-075,0.0
2015-05-22,P-043,1.0
2015-05-22,P-040,0.0
2015-05-22,P-109,0.0
2015-05-22,P-007,0.0
2015-05-22,P-023,0.0
2015-05-22,P-103,0.0
2015-05-22,P-019,1.2857142857142858
2015-05-22,P-041,0.0
2015-05-22,P-113,0.0
2015-05-22,P-047,0.0
2015-05-22,P-049,0.0
2015-05-22,P-062,0.0
2015-05-22,P-045,0.0
2015-05-22,P-067,0.0
2015-05-22,P-104,0.0
2015-05-22,P-083,0.0
2015-05-22,P-094,0.0
2015-05-22,P-121,0.0
2015-05-22,P-005,1.1428571428571428
2015-05-22,P-025,0.0
2015-05-22,P-046,0.0
2015-05-22,P-110,0.0
2015-05-22,P-061,0.0
2015-05-22,P-081,0.0
2015-05-22,P-105,0.0
2015-05-22,P-115,0.0
2015-05-22,P-107,0.0
2015-05-22,P-013,0.0
2015-05-22,P-020,0.0
2015-05-22,P-050,0.0
2015-05-22,P-079,0.0
2015-05-22,P-001,0.0
2015-05-22,P-006,0.0
2015-05-22,P-014,0.0
2015-05-22,P-072,0.0
2015-05-22,P-073,0.0
2015-05-22,P-048,0.0
2015-05-22,P-114,0.0
2015-05-22,P-122,1.1428571428571428
2015-05-22,P-052,0.0
2015-05-22,P-078,0.0
2015-05-22,P-077,0.0
2015-05-22,P-026,0.0
2015-05-22,P-108,0.0
2015-05-22,P-070,0.0
2015-05-22,P-069,0.0
2015-05-22,P-120,0.0
2015-05-22,P-063,0.0
2015-05-22,P-071,0.0
2015-05-22,P-084,0.0
2015-05-22,P-009,0.0
2015-05-22,P-068,0.0
2015-05-22,P-076,0.0
2015-05-22,P-066,0.0
2015-05-22,P-017,0.0
2015-05-22,P-042,0.0
2015-05-22,P-088,0.0
2015-05-22,P-032,0.0
2015-05-22,P-060,0.0
2015-05-22,P-102,0.0
2015-05-22,P-028,0.0
2015-05-22,P-090,0.0
2015-05-22,P-112,0.0
2015-05-22,P-010,0.0
2015-05-22,P-106,0.0
2015-05-22,P-024,0.0
2015-05-22,P-101,0.0
2015-05-22,P-030,0.0
2015-05-22,P-033,0.0
2015-05-22,P-034,0.0
2015-05-22,P-111,0.0
2015-05-22,P-100,0.0
2015-05-22,P-123,0.0
2015-05-22,P-022,0.0
2015-05-23,P-018,0.0
2015-05-23,P-044,0.0
2015-05-23,P-075,0.0
2015-05-23,P-043,0.0
2015-05-23,P-040,0.0
2015-05-23,P-109,0.0
2015-05-23,P-007,0.0
2015-05-23,P-023,0.0
2015-05-23,P-103,0.0
2015-05-23,P-019,1.2857142857142858
2015-05-23,P-041,3.7142857142857144
2015-05-23,P-113,0.0
2015-05-23,P-047,0.0
2015-05-23,P-049,0.0
2015-05-23,P-062,0.0
2015-05-23,P-045,0.0
2015-05-23,P-067,0.0
2015-05-23,P-104,0.0
2015-05-23,P-083,0.0
2015-05-23,P-094,0.0
2015-05-23,P-121,0.0
2015-05-23,P-005,0.0
2015-05-23,P-025,0.0
2015-05-23,P-046,0.0
2015-05-23,P-110,0.0
2015-05-23,P-061,0.0
2015-05-23,P-081,0.0
2015-05-23,P-105,0.0
2015-05-23,P-115,0.0
2015-05-23,P-107,0.0
2015-05-23,P-013,0.0
2015-05-23,P-020,1.0
2015-05-23,P-050,0.0
2015-05-23,P-079,0.0
2015-05-23,P-001,0.0
2015-05-23,P-006,0.0
2015-05-23,P-014,0.0
2015-05-23,P-072,0.0
2015-05-23,P-073,0.0
2015-05-23,P-048,1.0
2015-05-23,P-114,1.0
2015-05-23,P-122,0.0
2015-05-23,P-052,0.0
2015-05-23,P-078,0.0
2015-05-23,P-077,0.0
2015-05-23,P-026,0.0
2015-05-23,P-108,0.0
2015-05-23,P-070,0.0
2015-05-23,P-069,0.0
2015-05-23,P-120,0.0
2015-05-23,P-063,0.0
2015-05-23,P-071,0.0
2015-05-23,P-084,0.0
2015-05-23,P-009,0.0
2015-05-23,P-068,0.0
2015-05-23,P-076,0.0
2015-05-23,P-066,0.0
2015-05-23,P-017,0.0
2015-05-23,P-042,1.0
2015-05-23,P-088,0.0
2015-05-23,P-032,0.0
2015-05-23,P-060,0.0
2015-05-23,P-102,0.0
2015-05-23,P-028,0.0
2015-05-23,P-090,0.0
2015-05-23,P-112,0.0
2015-05-23,P-010,0.0
2015-05-23,P-106,0.0
2015-05-23,P-024,0.0
2015-05-23,P-101,0.0
2015-05-23,P-030,0.0
2015-05-23,P-033,0.0
2015-05-23,P-034,0.0
2015-05-23,P-111,0.0
2015-05-23,P-100,0.0
2015-05-23,P-123,0.0
2015-05-23,P-022,0.0
2015-05-24,P-018,0.0
2015-05-24,P-044,0.0
2015-05-24,P-075,0.0
2015-05-24,P-043,0.0
2015-05-24,P-040,0.0
2015-05-24,P-109,0.0
2015-05-24,P-007,0.0
2015-05-24,P-023,0.0
2015-05-24,P-103,0.0
2015-05-24,P-019,0.0
2015-05-24,P-041,0.0
2015-05-24,P-113,0.0
2015-05-24,P-047,0.0
2015-05-24,P-049,0.0
2015-05-24,P-062,0.0
2015-05-24,P-045,0.0
2015-05-24,P-067,0.0
2015-05-24,P-104,1.0
2015-05-24,P-083,1.0
2015-05-24,P-094,0.0
2015-05-24,P-121,0.0
2015-05-24,P-005,0.0
2015-05-24,P-025,0.0
2015-05-24,P-046,0.0
2015-05-24,P-110,0.0
2015-05-24,P-061,0.0
2015-05-24,P-081,0.0
2015-05-24,P-105,0.0
2015-05-24,P-115,1.0
2015-05-24,P-107,0.0
2015-05-24,P-013,0.0
2015-05-24,P-020,1.0
2015-05-24,P-050,0.0
2015-05-24,P-079,0.0
2015-05-24,P-001,0.0
2015-05-24,P-006,0.0
2015-05-24,P-014,0.0
2015-05-24,P-072,0.0
2015-05-24,P-073,0.0
2015-05-24,P-048,0.0
2015-05-24,P-114,0.0
2015-05-24,P-122,0.0
2015-05-24,P-052,0.0
2015-05-24,P-078,0.0
2015-05-24,P-077,0.0
2015-05-24,P-026,0.0
2015-05-24,P-108,0.0
2015-05-24,P-070,0.0
2015-05-24,P-069,0.0
2015-05-24,P-120,0.0
2015-05-24,P-063,0.0
2015-05-24,P-071,0.0
2015-05-24,P-084,0.0
2015-05-24,P-009,0.0
2015-05-24,P-068,1.0
2015-05-24,P-076,0.0
2015-05-24,P-066,0.0
2015-05-24,P-017,0.0
2015-05-24,P-042,0.0
2015-05-24,P-088,0.0
2015-05-24,P-032,0.0
2015-05-24,P-060,1.1428571428571428
2015-05-24,P-102,0.0
2015-05-24,P-028,1.0
2015-05-24,P-090,1.1428571428571428
2015-05-24,P-112,0.0
2015-05-24,P-010,0.0
2015-05-24,P-106,0.0
2015-05-24,P-024,0.0
2015-05-24,P-101,0.0
2015-05-24,P-030,0.0
2015-05-24,P-033,0.0
2015-05-24,P-034,0.0
2015-05-24,P-111,0.0
2015-05-24,P-100,0.0
2015-05-24,P-123,0.0
2015-05-24,P-022,0.0
2015-05-25,P-018,1.0
2015-05-25,P-044,0.0
2015-05-25,P-075,1.0
2015-05-25,P-043,0.0
2015-05-25,P-040,1.1428571428571428
2015-05-25,P-109,1.2857142857142858
2015-05-25,P-007,0.0
2015-05-25,P-023,0.0
2015-05-25,P-103,0.0
2015-05-25,P-019,1.2857142857142858
2015-05-25,P-041,0.0
2015-05-25,P-113,0.0
2015-05-25,P-047,0.0
2015-05-25,P-049,0.0
2015-05-25,P-062,0.0
2015-05-25,P-045,0.0
2015-05-25,P-067,0.0
2015-05-25,P-104,0.0
2015-05-25,P-083,0.0
2015-05-25,P-094,0.0
2015-05-25,P-121,0.0
2015-05-25,P-005,0.0
2015-05-25,P-025,0.0
2015-05-25,P-046,1.2857142857142858
2015-05-25,P-110,0.0
2015-05-25,P-061,0.0
2015-05-25,P-081,0.0
2015-05-25,P-105,0.0
2015-05-25,P-115,0.0
2015-05-25,P-107,1.0
2015-05-25,P-013,0.0
2015-05-25,P-020,0.0
2015-05-25,P-050,0.0
2015-05-25,P-079,0.0
2015-05-25,P-001,0.0
2015-05-25,P-006,0.0
2015-05-25,P-014,0.0
2015-05-25,P-072,1.0
2015-05-25,P-073,0.0
2015-05-25,P-048,0.0
2015-05-25,P-114,0.0
2015-05-25,P-122,1.1428571428571428
2015-05-25,P-052,0.0
2015-05-25,P-078,0.0
2015-05-25,P-077,0.0
2015-05-25,P-026,0.0
2015-05-25,P-108,0.0
2015-05-25,P-070,0.0
2015-05-25,P-069,0.0
2015-05-25,P-120,0.0
2015-05-25,P-063,0.0
2015-05-25,P-071,0.0
2015-05-25,P-084,0.0
2015-05-25,P-009,0.0
2015-05-25,P-068,0.0
2015-05-25,P-076,0.0
2015-05-25,P-066,0.0
2015-05-25,P-017,0.0
2015-05-25,P-042,0.0
2015-05-25,P-088,0.0
2015-05-25,P-032,0.0
2015-05-25,P-060,0.0
2015-05-25,P-102,0.0
2015-05-25,P-028,0.0
2015-05-25,P-090,1.1428571428571428
2015-05-25,P-112,0.0
2015-05-25,P-010,0.0
2015-05-25,P-106,0.0
2015-05-25,P-024,0.0
2015-05-25,P-101,0.0
2015-05-25,P-030,1.1428571428571428
2015-05-25,P-033,0.0
2015-05-25,P-034,0.0
2015-05-25,P-111,1.0
2015-05-25,P-100,0.0
2015-05-25,P-123,0.0
2015-05-25,P-022,0.0
2015-05-26,P-018,0.0
2015-05-26,P-044,0.0
2015-05-26,P-075,0.0
2015-05-26,P-043,0.0
2015-05-26,P-040,1.1428571428571428
2015-05-26,P-109,0.0
2015-05-26,P-007,0.0
2015-05-26,P-023,0.0
2015-05-26,P-103,0.0
2015-05-26,P-019,0.0
2015-05-26,P-041,0.0
2015-05-26,P-113,1.0
2015-05-26,P-047,0.0
2015-05-26,P-049,0.0
2015-05-26,P-062,0.0
2015-05-26,P-045,1.0
2015-05-26,P-067,0.0
2015-05-26,P-104,0.0
2015-05-26,P-083,0.0
2015-05-26,P-094,2.857142857142857
2015-05-26,P-121,0.0
2015-05-26,P-005,0.0
2015-05-26,P-025,0.0
2015-05-26,P-046,0.0
2015-05-26,P-110,0.0
2015-05-26,P-061,0.0
2015-05-26,P-081,0.0
2015-05-26,P-105,0.0
2015-05-26,P-115,0.0
2015-05-26,P-107,0.0
2015-05-26,P-013,0.0
2015-05-26,P-020,1.0
2015-05-26,P-050,0.0
2015-05-26,P-079,0.0
2015-05-26,P-001,0.0
2015-05-26,P-006,0.0
2015-05-26,P-014,0.0
2015-05-26,P-072,0.0
2015-05-26,P-073,0.0
2015-05-26,P-048,0.0
2015-05-26,P-114,0.0
2015-05-26,P-122,0.0
2015-05-26,P-052,0.0
2015-05-26,P-078,0.0
2015-05-26,P-077,0.0
2015-05-26,P-026,0.0
2015-05-26,P-108,0.0
2015-05-26,P-070,0.0
2015-05-26,P-069,0.0
2015-05-26,P-120,0.0
2015-05-26,P-063,0.0
2015-05-26,P-071,0.0
2015-05-26,P-084,0.0
2015-05-26,P-009,0.0
2015-05-26,P-068,0.0
2015-05-26,P-076,0.0
2015-05-26,P-066,0.0
2015-05-26,P-017,0.0
2015-05-26,P-042,0.0
2015-05-26,P-088,0.0
2015-05-26,P-032,0.0
2015-05-26,P-060,0.0
2015-05-26,P-102,0.0
2015-05-26,P-028,1.1428571428571428
2015-05-26,P-090,0.0
2015-05-26,P-112,0.0
2015-05-26,P-010,0.0
2015-05-26,P-106,0.0
2015-05-26,P-024,0.0
2015-05-26,P-101,0.0
2015-05-26,P-030,0.0
2015-05-26,P-033,0.0
2015-05-26,P-034,0.0
2015-05-26,P-111,0.0
2015-05-26,P-100,0.0
2015-05-26,P-123,0.0
2015-05-26,P-022,0.0
2015-05-27,P-018,0.0
2015-05-27,P-044,0.0
2015-05-27,P-075,0.0
2015-05-27,P-043,0.0
2015-05-27,P-040,0.0
2015-05-27,P-109,0.0
2015-05-27,P-007,0.0
2015-05-27,P-023,0.0
2015-05-27,P-103,0.0
2015-05-27,P-019,1.2857142857142858
2015-05-27,P-041,0.0
2015-05-27,P-113,0.0
2015-05-27,P-047,0.0
2015-05-27,P-049,0.0
2015-05-27,P-062,0.0
2015-05-27,P-045,0.0
2015-05-27,P-067,0.0
2015-05-27,P-104,0.0
2015-05-27,P-083,0.0
2015-05-27,P-094,0.0
2015-05-27,P-121,1.1428571428571428
2015-05-27,P-005,1.1428571428571428
2015-05-27,P-025,0.0
2015-05-27,P-046,0.0
2015-05-27,P-110,0.0
2015-05-27,P-061,0.0
2015-05-27,P-081,0.0
2015-05-27,P-105,0.0
2015-05-27,P-115,0.0
2015-05-27,P-107,0.0
2015-05-27,P-013,0.0
2015-05-27,P-020,0.0
2015-05-27,P-050,0.0
2015-05-27,P-079,0.0
2015-05-27,P-001,0.0
2015-05-27,P-006,0.0
2015-05-27,P-014,0.0
2015-05-27,P-072,0.0
2015-05-27,P-073,0.0
2015-05-27,P-048,0.0
2015-05-27,P-114,1.0
2015-05-27,P-122,1.1428571428571428
2015-05-27,P-052,0.0
2015-05-27,P-078,0.0
2015-05-27,P-077,0.0
2015-05-27,P-026,0.0
2015-05-27,P-108,1.1428571428571428
2015-05-27,P-070,0.0
2015-05-27,P-069,0.0
2015-05-27,P-120,1.0
2015-05-27,P-063,0.0
2015-05-27,P-071,0.0
2015-05-27,P-084,0.0
2015-05-27,P-009,0.0
2015-05-27,P-068,0.0
2015-05-27,P-076,0.0
2015-05-27,P-066,0.0
2015-05-27,P-017,0.0
2015-05-27,P-042,1.0
2015-05-27,P-088,0.0
2015-05-27,P-032,0.0
2015-05-27,P-060,0.0
2015-05-27,P-102,0.0
2015-05-27,P-028,0.0
2015-05-27,P-090,0.0
2015-05-27,P-112,0.0
2015-05-27,P-010,0.0
2015-05-27,P-106,0.0
2015-05-27,P-024,0.0
2015-05-27,P-101,0.0
2015-05-27,P-030,1.1428571428571428
2015-05-27,P-033,0.0
2015-05-27,P-034,0.0
2015-05-27,P-111,0.0
2015-05-27,P-100,0.0
2015-05-27,P-123,0.0
2015-05-27,P-022,0.0
2015-05-28,P-018,0.0
2015-05-28,P-044,0.0
2015-05-28,P-075,0.0
2015-05-28,P-043,0.0
2015-05-28,P-040,1.1428571428571428
2015-05-28,P-109,0.0
2015-05-28,P-007,0.0
2015-05-28,P-023,1.0
2015-05-28,P-103,0.0
2015-05-28,P-019,0.0
2015-05-28,P-041,0.0
2015-05-28,P-113,0.0
2015-05-28,P-047,0.0
2015-05-28,P-049,0.0
2015-05-28,P-062,0.0
2015-05-28,P-045,0.0
2015-05-28,P-067,0.0
2015-05-28,P-104,0.0
2015-05-28,P-083,0.0
2015-05-28,P-094,0.0
2015-05-28,P-121,0.0
2015-05-28,P-005,0.0
2015-05-28,P-025,0.0
2015-05-28,P-046,0.0
2015-05-28,P-110,0.0
2015-05-28,P-061,0.0
2015-05-28,P-081,0.0
2015-05-28,P-105,0.0
2015-05-28,P-115,0.0
2015-05-28,P-107,0.0
2015-05-28,P-013,0.0
2015-05-28,P-020,0.0
2015-05-28,P-050,0.0
2015-05-28,P-079,0.0
2015-05-28,P-001,0.0
2015-05-28,P-006,0.0
2015-05-28,P-014,0.0
2015-05-28,P-072,0.0
2015-05-28,P-073,0.0
2015-05-28,P-048,0.0
2015-05-28,P-114,0.0
2015-05-28,P-122,0.0
2015-05-28,P-052,1.0
2015-05-28,P-078,0.0
2015-05-28,P-077,0.0
2015-05-28,P-026,0.0
2015-05-28,P-108,0.0
2015-05-28,P-070,0.0
2015-05-28,P-069,0.0
2015-05-28,P-120,0.0
2015-05-28,P-063,0.0
2015-05-28,P-071,0.0
2015-05-28,P-084,0.0
2015-05-28,P-009,0.0
2015-05-28,P-068,0.0
2015-05-28,P-076,0.0
2015-05-28,P-066,0.0
2015-05-28,P-017,0.0
2015-05-28,P-042,0.0
2015-05-28,P-088,0.0
2015-05-28,P-032,0.0
2015-05-28,P-060,0.0
2015-05-28,P-102,0.0
2015-05-28,P-028,0.0
2015-05-28,P-090,0.0
2015-05-28,P-112,0.0
2015-05-28,P-010,0.0
2015-05-28,P-106,0.0
2015-05-28,P-024,0.0
2015-05-28,P-101,0.0
2015-05-28,P-030,0.0
2015-05-28,P-033,0.0
2015-05-28,P-034,0.0
2015-05-28,P-111,0.0
2015-05-28,P-100,0.0
2015-05-28,P-123,0.0
2015-05-28,P-022,0.0
2015-05-29,P-018,0.0
2015-05-29,P-044,0.0
2015-05-29,P-075,0.0
2015-05-29,P-043,0.0
2015-05-29,P-040,0.0
2015-05-29,P-109,0.0
2015-05-29,P-007,0.0
2015-05-29,P-023,1.0
2015-05-29,P-103,0.0
2015-05-29,P-019,0.0
2015-05-29,P-041,3.7142857142857144
2015-05-29,P-113,1.0
2015-05-29,P-047,0.0
2015-05-29,P-049,0.0
2015-05-29,P-062,1.2857142857142858
2015-05-29,P-045,0.0
2015-05-29,P-067,1.0
2015-05-29,P-104,0.0
2015-05-29,P-083,0.0
2015-05-29,P-094,0.0
2015-05-29,P-121,0.0
2015-05-29,P-005,0.0
2015-05-29,P-025,0.0
2015-05-29,P-046,0.0
2015-05-29,P-110,0.0
2015-05-29,P-061,0.0
2015-05-29,P-081,0.0
2015-05-29,P-105,0.0
2015-05-29,P-115,0.0
2015-05-29,P-107,0.0
2015-05-29,P-013,0.0
2015-05-29,P-020,0.0
2015-05-29,P-050,1.0
2015-05-29,P-079,0.0
2015-05-29,P-001,0.0
2015-05-29,P-006,0.0
2015-05-29,P-014,0.0
2015-05-29,P-072,0.0
2015-05-29,P-073,0.0
2015-05-29,P-048,0.0
2015-05-29,P-114,0.0
2015-05-29,P-122,0.0
2015-05-29,P-052,1.0
2015-05-29,P-078,0.0
2015-05-29,P-077,0.0
2015-05-29,P-026,0.0
2015-05-29,P-108,1.0
2015-05-29,P-070,0.0
2015-05-29,P-069,0.0
2015-05-29,P-120,0.0
2015-05-29,P-063,0.0
2015-05-29,P-071,0.0
2015-05-29,P-084,0.0
2015-05-29,P-009,1.0
2015-05-29,P-068,0.0
2015-05-29,P-076,0.0
2015-05-29,P-066,0.0
2015-05-29,P-017,0.0
2015-05-29,P-042,0.0
2015-05-29,P-088,0.0
2015-05-29,P-032,0.0
2015-05-29,P-060,0.0
2015-05-29,P-102,0.0
2015-05-29,P-028,1.1428571428571428
2015-05-29,P-090,0.0
2015-05-29,P-112,0.0
2015-05-29,P-010,0.0
2015-05-29,P-106,0.0
2015-05-29,P-024,0.0
2015-05-29,P-101,0.0
2015-05-29,P-030,0.0
2015-05-29,P-033,0.0
2015-05-29,P-034,1.0
2015-05-29,P-111,0.0
2015-05-29,P-100,0.0
2015-05-29,P-123,0.0
2015-05-29,P-022,0.0
2015-05-30,P-018,0.0
2015-05-30,P-044,0.0
2015-05-30,P-075,0.0
2015-05-30,P-043,0.0
2015-05-30,P-040,0.0
2015-05-30,P-109,0.0
2015-05-30,P-007,0.0
2015-05-30,P-023,0.0
2015-05-30,P-103,1.1428571428571428
2015-05-30,P-019,0.0
2015-05-30,P-041,0.0
2015-05-30,P-113,0.0
2015-05-30,P-047,0.0
2015-05-30,P-049,0.0
2015-05-30,P-062,0.0
2015-05-30,P-045,0.0
2015-05-30,P-067,0.0
2015-05-30,P-104,0.0
2015-05-30,P-083,0.0
2015-05-30,P-094,0.0
2015-05-30,P-121,0.0
2015-05-30,P-005,0.0
2015-05-30,P-025,0.0
2015-05-30,P-046,0.0
2015-05-30,P-110,0.0
2015-05-30,P-061,0.0
2015-05-30,P-081,0.0
2015-05-30,P-105,0.0
2015-05-30,P-115,0.0
2015-05-30,P-107,0.0
2015-05-30,P-013,0.0
2015-05-30,P-020,1.0
2015-05-30,P-050,0.0
2015-05-30,P-079,0.0
2015-05-30,P-001,0.0
2015-05-30,P-006,0.0
2015-05-30,P-014,0.0
2015-05-30,P-072,0.0
2015-05-30,P-073,0.0
2015-05-30,P-048,0.0
2015-05-30,P-114,0.0
2015-05-30,P-122,0.0
2015-05-30,P-052,0.0
2015-05-30,P-078,0.0
2015-05-30,P-077,0.0
2015-05-30,P-026,1.0
2015-05-30,P-108,0.0
2015-05-30,P-070,0.0
2015-05-30,P-069,0.0
2015-05-30,P-120,0.0
2015-05-30,P-063,0.0
2015-05-30,P-071,0.0
2015-05-30,P-084,0.0
2015-05-30,P-009,0.0
2015-05-30,P-068,0.0
2015-05-30,P-076,0.0
2015-05-30,P-066,0.0
2015-05-30,P-017,0.0
2015-05-30,P-042,0.0
2015-05-30,P-088,0.0
2015-05-30,P-032,1.1428571428571428
2015-05-30,P-060,0.0
2015-05-30,P-102,0.0
2015-05-30,P-028,0.0
2015-05-30,P-090,0.0
2015-05-30,P-112,0.0
2015-05-30,P-010,0.0
2015-05-30,P-106,0.0
2015-05-30,P-024,0.0
2015-05-30,P-101,0.0
2015-05-30,P-030,0.0
2015-05-30,P-033,0.0
2015-05-30,P-034,0.0
2015-05-30,P-111,0.0
2015-05-30,P-100,0.0
2015-05-30,P-123,0.0
2015-05-30,P-022,0.0
2015-05-31,P-018,0.0
2015-05-31,P-044,0.0
2015-05-31,P-075,0.0
2015-05-31,P-043,0.0
2015-05-31,P-040,0.0
2015-05-31,P-109,0.0
2015-05-31,P-007,0.0
2015-05-31,P-023,0.0
2015-05-31,P-103,0.0
2015-05-31,P-019,0.0
2015-05-31,P-041,0.0
2015-05-31,P-113,0.0
2015-05-31,P-047,0.0
2015-05-31,P-049,0.0
2015-05-31,P-062,0.0
2015-05-31,P-045,0.0
2015-05-31,P-067,0.0
2015-05-31,P-104,0.0
2015-05-31,P-083,0.0
2015-05-31,P-094,0.0
2015-05-31,P-121,0.0
2015-05-31,P-005,0.0
2015-05-31,P-025,0.0
2015-05-31,P-046,0.0
2015-05-31,P-110,0.0
2015-05-31,P-061,1.0
2015-05-31,P-081,0.0
2015-05-31,P-105,1.1428571428571428
2015-05-31,P-115,0.0
2015-05-31,P-107,0.0
2015-05-31,P-013,0.0
2015-05-31,P-020,1.0
2015-05-31,P-050,0.0
2015-05-31,P-079,0.0
2015-05-31,P-001,0.0
2015-05-31,P-006,0.0
2015-05-31,P-014,0.0
2015-05-31,P-072,0.0
2015-05-31,P-073,0.0
2015-05-31,P-048,1.0
2015-05-31,P-114,1.0
2015-05-31,P-122,1.1428571428571428
2015-05-31,P-052,1.0
2015-05-31,P-078,1.0
2015-05-31,P-077,0.0
2015-05-31,P-026,0.0
2015-05-31,P-108,0.0
2015-05-31,P-070,0.0
2015-05-31,P-069,0.0
2015-05-31,P-120,0.0
2015-05-31,P-063,0.0
2015-05-31,P-071,0.0
2015-05-31,P-084,0.0
2015-05-31,P-009,0.0
2015-05-31,P-068,0.0
2015-05-31,P-076,0.0
2015-05-31,P-066,0.0
2015-05-31,P-017,0.0
2015-05-31,P-042,0.0
2015-05-31,P-088,0.0
2015-05-31,P-032,0.0
2015-05-31,P-060,0.0
2015-05-31,P-102,0.0
2015-05-31,P-028,0.0
2015-05-31,P-090,0.0
2015-05-31,P-112,0.0
2015-05-31,P-010,0.0
2015-05-31,P-106,0.0
2015-05-31,P-024,0.0
2015-05-31,P-101,0.0
2015-05-31,P-030,0.0
2015-05-31,P-033,0.0
2015-05-31,P-034,0.0
2015-05-31,P-111,0.0
2015-05-31,P-100,0.0
2015-05-31,P-123,0.0
2015-05-31,P-022,0.0
2015-06-01,P-018,1.1428571428571428
2015-06-01,P-044,1.0
2015-06-01,P-075,1.1428571428571428
2015-06-01,P-043,1.0
2015-06-01,P-040,0.0
2015-06-01,P-109,1.2857142857142858
2015-06-01,P-007,0.0
2015-06-01,P-023,1.0
2015-06-01,P-103,1.2857142857142858
2015-06-01,P-019,1.4285714285714286
2015-06-01,P-041,3.7142857142857144
2015-06-01,P-113,0.0
2015-06-01,P-047,1.7142857142857142
2015-06-01,P-049,1.0
2015-06-01,P-062,1.2857142857142858
2015-06-01,P-045,1.1428571428571428
2015-06-01,P-067,1.2857142857142858
2015-06-01,P-104,1.0
2015-06-01,P-083,1.0
2015-06-01,P-094,2.857142857142857
2015-06-01,P-121,1.4285714285714286
2015-06-01,P-005,0.0
2015-06-01,P-025,0.0
2015-06-01,P-046,0.0
2015-06-01,P-110,1.5714285714285714
2015-06-01,P-061,0.0
2015-06-01,P-081,1.1428571428571428
2015-06-01,P-105,1.2857142857142858
2015-06-01,P-115,1.1428571428571428
2015-06-01,P-107,0.0
2015-06-01,P-013,1.0
2015-06-01,P-020,0.0
2015-06-01,P-050,1.0
2015-06-01,P-079,1.2857142857142858
2015-06-01,P-001,0.0
2015-06-01,P-006,1.0
2015-06-01,P-014,1.1428571428571428
2015-06-01,P-072,0.0
2015-06-01,P-073,1.2857142857142858
2015-06-01,P-048,0.0
2015-06-01,P-114,1.2857142857142858
2015-06-01,P-122,1.1428571428571428
2015-06-01,P-052,1.2857142857142858
2015-06-01,P-078,0.0
2015-06-01,P-077,1.0
2015-06-01,P-026,1.0
2015-06-01,P-108,1.1428571428571428
2015-06-01,P-070,1.0
2015-06-01,P-069,1.0
2015-06-01,P-120,0.0
2015-06-01,P-063,0.0
2015-06-01,P-071,0.0
2015-06-01,P-084,0.0
2015-06-01,P-009,1.0
2015-06-01,P-068,0.0
2015-06-01,P-076,0.0
2015-06-01,P-066,1.1428571428571428
2015-06-01,P-017,1.8571428571428572
2015-06-01,P-042,1.1428571428571428
2015-06-01,P-088,0.0
2015-06-01,P-032,1.2857142857142858
2015-06-01,P-060,1.4285714285714286
2015-06-01,P-102,1.1428571428571428
2015-06-01,P-028,0.0
2015-06-01,P-090,0.0
2015-06-01,P-112,1.0
2015-06-01,P-010,0.0
2015-06-01,P-106,1.2857142857142858
2015-06-01,P-024,0.0
